1365000	13737,13737,14580
3001000	21995,21995,14902,4571,11080,679,24780
8628250	28481,28481,15390,20979,8630,29465
10831750	5640,5640
9079500	24447,24447,11022,15741,27314,4691,7208,7868,25669,25272
4503500	24193,24193,11936
10578000	26523,26523,13778,18227,14073,20896,12736,29213
1727500	4452,4452,9563,3228,7812,28669
71250	8775,8775
154500	28621,28621,8689,13830,29197,18805,10353,5863
5754500	10282,10282,15896,3954,3665,8307,14784,14020,28752,143,8725,25618,23214,11790,12647,16836
11730000	18523,18523,21565,422,471,13787,13390,6193,28286,8296,17181,12914,5443,1446
1966250	3228,3228,7186,25260
1620500	5833,5833,28774,5445,23735,1195
5011500	13749,13749,22280,23779,23013,11196,6219,6331,27092,20180
3350250	25420,25420,1672,19177,18736,3384,3409,24765
9069000	3677,3677,11864,19217,11456,17405,17446,24534,9620,28017,15302,19937,22393
5139250	26716,26716,1731,21336,17959,18183,23826,11080
1074500	16602,16602,12606,9567
887500	18946,18946,11080
6571000	13878,13878,13430,12162,5470,15734,27052,4254,9192
3588500	27251,27251,7432,23782,23779,530,4644,8637,21336,18712
2771250	28744,28744,2513,2963,476,1494,14694,12606
11142000	17407,17407,28378,18180
3751500	20300,20300,9829,10193,23284,28411
4037500	14523,14523
3009000	2033,2033,12327,22393,7230,27117,21840,17732,12964,8724,14695,19014,28347,11000,1507,5627,15019,28411
5292000	21345,21345,8643,25669,23779,19974
764750	14153,14153
1240250	2160,2160,20297,18392
1441500	27508,27508
9121750	2683,2683,7868,18805,2000,15946,15935,19974,5799,21838,25733,4571,11029
2975500	12680,12680,5086,19745,11329,12352,15934,16406,16670,14902,14226,14153
190500	20751,20751,4281,18465
11734000	13084,13084,7747,26546,14490,28985
1446250	23482,23482,14525,7105,18712,20297,1155,700
11612500	16672,16672,5848,29334,18741,18075
140500	10480,10480,14625,18730,23779,3627
2076000	24886,24886
1046250	10678,10678,27791,6621,18196
4370750	15638,15638,1666,4078,16343,23628
11434750	20083,20083,7071,21823,9985
8070000	29197,29197
8123500	1591,1591
791500	23492,23492,8738,20297,24831,16606,14712,21050,3627,10329
1525000	2257,2257,11196,9620
3188000	26618,26618,18025,16463,9567
4921000	16672,16672,9912,19974,28418,14048,3032,23549,1031
11313000	7456,7456,27092,21865,27406,27791,17013,11196,11018
4770500	24196,24196,24869,9165,18075,4808,15315,2610,10404,5876,5797,27191,20297,28975,6988
1063000	28481,28481,24196,24929,22749,14165,22280,15019,20551,530
11527500	5305,5305,16884,27791
11761750	28975,28975,3913,554
3954500	15584,15584,15860
599750	18990,18990,20297,12285,18072,29146,9657,530,10097
5012750	8799,8799,14818,1335,13020,5043,5053,11196,2208,10893,7963
7116750	27637,27637,12541,14930,23669,10308,9912
6515500	23251,23251
4133750	14451,14451,14248,20127,25372,27638,9919
5467250	23157,23157,8763,19252
1459750	28059,28059,25830
6897000	7626,7626,24177,23223,18544
7184500	6352,6352,24517,2159,28463,16939,27791,7868,10193
4336750	24059,24059
8072250	19514,19514,14020,19036,12977,526,749,22,1392,6098,23143,11196,14894,22095,27033
2103250	5458,5458,23549,11022,4220,6724,22280,14902,25219,7567,7822,13592,13737,20661,28855,24325,24341,12394
4850000	614,614,1428,12512,4731,11605
12388250	1539,1539,28391
10773000	2257,2257,2999,28124,20608,9486,9846,11889,18736,8724,14922,12977,19615
731750	7692,7692,9195,11196,15924
8040000	4762,4762,21796,17400,22547,13872,9792,17084,1335,27205,5043,23285,12541,12994,2655,15138,239,11018,8257,20300,10151,18275
4257000	27625,27625,11196
11046750	7169,7169
1528500	26546,26546,26585,21092,18466,22749,18736,22280,5799,28370,1505,646,12977,23774,23781,7248
1838000	11259,11259
691500	6080,6080,29445,20661,14119,14498,14554,21840,22664,22547,4270,15390,8764,239,23013,27912,834,19974,12433,19328,28641
5170500	19973,19973,14020,6096,18805,17581,21672
11794250	29099,29099,27092,1218,22365
4631250	15934,15934,29099,20896,13103
2823250	25329,25329,2610
10112000	6839,6839
4658500	11330,11330,12606,17453,21110,25917,25960,18075,21838,10948,27625
2232500	26516,26516,14261,24929,6431,11060,11000,679
620500	6352,6352,15345,10646,21840,26114,7975,18572,4571,934
5491500	21092,21092,18024,14265,25989,26288,20803,20620,20154,25212,9472,1962,6880,15390,7089
3245250	23878,23878
5742000	170,170,25261,25248,5593,10694,22307,19523,8238,20668,29465
7810250	8637,8637
7703750	27625,27625,23304,18868,8278,18730,4958,22908,6398,18075,7542,3626,3651,12394,527
3799500	21768,21768
981000	27160,27160,14153,14020,8662,12394,12737,11176
7405250	15125,15125
11552750	27791,27791,23448,16011
2704750	3658,3658,13592,5764,16483
1173500	24869,24869,15661,15931,15192,8049,23928,8257,20037,20143,7606,5848
4956000	21337,21337,15315,28675
11896000	12068,12068,3176,19166,10872,22405,16564
6848750	22894,22894,2891,7070,8689,13354,4307,4163,202,264,21336
7568750	12285,12285,1831
5407750	3850,3850,27060,16373,16821,6352,178
200250	19166,19166,12052,12352,5856,9620,25570
11352000	7096,7096
8346250	6734,6734,16939
5968250	21840,21840,13097,29099,26516,16406
10654750	12212,12212
12337750	13888,13888,21092
3363000	25742,25742,18868,15315
4392000	2610,2610
9123500	26789,26789,15138,2610,10176,14694,3433,18678,7061,7080,13888,4324,20846,12168
3895750	12475,12475,12933,5469
5999000	26523,26523,14666,14265,5081,10908
1165500	15423,15423
10628500	26972,26972,26619,14233,14294,26005,14486,7059,7045,7037,2945,18075,3185,3324,21336,7943,18612,21930,18736,398,25386,13784,8483,20297,4807,20386,24944,24869,20751,4039,17094,11524,16463,28945,28641,28535,12159,12285,12013,23928,5652,23549,10258,15988,15784,27791,6820,2476,9392,9846,27117,27035,19632,22313,6868
1793250	2033,2033,21067
417250	21838,21838,12068,26800
6564500	11790,11790,11612,11176,16406,12977,4949,26576,21950,18730,14902
6904000	26546,26546,9111
2808500	7560,7560
6497000	18233,18233,7927,20747
5959000	4078,4078,18805,27791,14153,14242
1758250	28481,28481,28463,2764,6571,6947,27791,3091
6412750	14580,14580,5014,12666,3719,7208
6683750	29203,29203,17945,2826,29551,10169,5267
7163250	26595,26595,9567,20154,18791,19702,22609,17748,8689
861750	27791,27791,23284,12790,5660
371250	7620,7620,25596,21110
5199750	9936,9936,679
3249250	28641,28641,26394,2513
5336750	11000,11000,23251,8965,15344,26341,5043,13494,21427,25272,679,24669,20146,6096,377
9055750	11201,11201
7854500	22244,22244,11080,2421,7323,7552,14902,19217,8278,4949,4571,20484,20207,12977,12285,24352,530,527
12154500	9471,9471,9549,8689,15086,7611,7868,13226,2568,27791,17640,17214
7787500	24340,24340
11391250	28924,28924
621500	2683,2683,6326,19973,29099
5248750	27035,27035,28924
6266000	23774,23774,4939,18292
83250	8769,8769,7989,21238,25753,25329,7409,7624,28885,1731,6174,15434,4220
10095000	16624,16624,8278,13494,2836,26699,14261,19973
12275500	21930,21930,7572,23134,5429,9563
2364500	21865,21865
1782250	18024,18024,2568,24460,5845,12143,14788,14415,155
4876750	949,949,11431,11378
2921750	5324,5324,143,7105,27791,11201
5865750	11652,11652,4238,28937,28177,10268,1031,18296,29331,911,3228
7921500	15534,15534,23612,28087,22583,22556
5037000	22077,22077,14796,4571,19416,7868,20803,21140,21067,12068,6880,27791,27508,11196
6458250	27205,27205,23475,22280,7692
835000	8637,8637,11734,5845,5848,1752,207,9912,23202,16722,19632,25215,25642,13878,7990,21462,14020,14048,7059
4902250	8207,8207,4709,27111,14360,23628,2323
11687000	8689,8689
8701250	1884,1884
4922750	18024,18024,18013,18489,20701,2669
5354000	18024,18024,10014,18990,4595,20180
10064500	12220,12220,8269,25830,22583,5799,29099
8649250	16939,16939,6571,2826,18024
3149000	9804,9804,9486
7211250	7061,7061,23656
1832000	25687,25687,10916
8430000	10480,10480,27328
1324500	14482,14482,6305,6980,7868,20872,2198,27927,10404,10647,5336
6754250	26789,26789,20152
7927750	26341,26341,26288,12680,12674,15065,3032,20279
2940000	904,904,18835,26722,2683,12220,24486,24519,25260,25086,11272,11767,12168,15935,19835
12417500	16406,16406,10082,16846,16913,10570,16096,5478,28411,1731,17959,12717,29099,24819,7061,24601,18024,3438,7963,3983,15831,15173,15138,8689
7892000	911,911,25366,16913,10928,1530,8489
6433000	17087,17087
965500	26546,26546,26378,18712,9671
5906250	27791,27791,13784,143
5279750	14956,14956,20386,3228,6880,2368
10653250	29203,29203,619,20180,26034,4320,21392,18891
4853750	19955,19955,25596
1492500	24886,24886,26605,8637,11679
2448250	949,949,12541,24669
3344750	2042,2042,26333,26614,2421,2771,3313,20579,7542,4452,28524,28463,28177,17748,8805,24196,12078,27427,5310,684,1771,11022,18290
5847500	28504,28504,21865,29505
8573000	19828,19828,28049,2323,6158
4886500	20146,20146,26789,26608,18805,17640
1244250	19951,19951,27670,624,1691,4324,28183,2764
3096750	15315,15315,11541
7361250	24541,24541,28410
5440500	25272,25272,17945,5043,11080
1189000	12175,12175,6548,11328,23628,23612,27615,16361,16818,28621
6172000	7827,7827,24704
1086750	18977,18977,1084,7868
5024500	14265,14265,21110,13888,29084,17748,9802,528,15138,12394,12977
6867750	7552,7552
4680000	16463,16463
1118250	14794,14794,14294,26665,5661,13494,24306,18712,18967,6672,19096,11176,7061,7070,3068,15584,3626,27346,10970,8278
6852750	27906,27906,7356,7822,12285,16939,7208,4949
6807250	22393,22393,8630,10646,27791,5712,5529,25372,13394,7233
8633500	8148,8148,5833
